uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,cnSampleID,cnSampleCode,sampleType,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"f7e50483-d821-445e-adf4-a061dbd9b89b","2020-02-26","BONA_093.basePlot.ltr","D19","BONA","BONA_093","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA093.20190917.NDL","NEON.LTR.BONA093.20190917.NDL.CN","A00000102055","vegetation","N",-7.0,-30.1,0.34,50.52,148.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"fc061b72-18a5-4c54-a2c7-d02958eb5040","2020-03-02","BONA_071.basePlot.ltr","D19","BONA","BONA_071","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA071.20190917.NDL","NEON.LTR.BONA071.20190917.NDL.CN","A00000102024","vegetation","Y",-5.4,,0.31,,,"OK","OK","OK","OK",1,"CO2 trapped","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"5739e5ed-206f-416a-a062-e0b4919ede89","2020-02-21","BONA_070.basePlot.ltr","D19","BONA","BONA_070","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA070.20190917.NDL","NEON.LTR.BONA070.20190917.NDL.CN","A00000102020","vegetation","N",,-29.4,,51.42,,"OK","OK","OK","OK",1,"N data removed, did not pass QC, ran separately","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"45f3e987-36ba-4e97-8e44-199c4dadff27","2020-03-02","BONA_080.basePlot.ltr","D19","BONA","BONA_080","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA080.20190917.NDL","NEON.LTR.BONA080.20190917.NDL.CN","A00000102040","vegetation","Y",-7.0,,0.29,,,"OK","OK","OK","OK",1,"CO2 trapped","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"3369ef7c-3f5c-4a5f-b452-ba70162fc47f","2020-02-21","BONA_086.basePlot.ltr","D19","BONA","BONA_086","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA086.20190917.NDL","NEON.LTR.BONA086.20190917.NDL.CN","A00000102048","vegetation","N",,-29.0,,50.14,,"OK","OK","OK","OK",1,"N data removed, did not pass QC, ran separately","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"9b1f3932-79df-4647-b255-1db2f0bc68ce","2020-02-21","BONA_079.basePlot.ltr","D19","BONA","BONA_079","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA079.20190917.NDL","NEON.LTR.BONA079.20190917.NDL.CN","A00000102039","vegetation","N",-4.3,-29.3,0.82,49.28,60.4,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"40f84a98-43f2-4be0-979e-6598dc86f3c6","2020-02-21","BONA_087.basePlot.ltr","D19","BONA","BONA_087","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA087.20190917.LVS","NEON.LTR.BONA087.20190917.LVS.CN","A00000102008","vegetation","N",-5.3,-29.9,0.78,50.41,64.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"eff7ba75-4d58-4e91-b225-4a2d87e4375b","2020-02-21","BONA_074.basePlot.ltr","D19","BONA","BONA_074","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA074.20190917.NDL","NEON.LTR.BONA074.20190917.NDL.CN","A00000102029","vegetation","N",,-30.0,,51.40,,"OK","OK","OK","OK",1,"N data removed, did not pass QC, ran separately","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"2cc31856-af7f-4479-aa2b-44720671225a","2020-02-21","BONA_071.basePlot.ltr","D19","BONA","BONA_071","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA071.20190917.LVS","NEON.LTR.BONA071.20190917.LVS.CN","A00000101979","vegetation","N",-1.3,-29.1,0.78,50.81,65.2,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"523e9e44-a0ad-4abf-b7c5-a50add658b33","2020-03-02","BONA_086.basePlot.ltr","D19","BONA","BONA_086","tower","2019-09-03T20:00Z","2019-09-17T20:00Z","NEON.LTR.BONA086.20190917.NDL","NEON.LTR.BONA086.20190917.NDL.CN","A00000102048","vegetation","Y",-7.5,,0.26,,,"OK","OK","OK","OK",1,"CO2 trapped","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
